instrument_token,tradingsymbol,time,open,high,low,close,volume
256265,NIFTY 50,2015-04-30 13:51:00 UTC,8161.3,8166.9,8161.25,8165.6,0
256265,NIFTY 50,2015-04-30 13:52:00 UTC,8165,8174.3,8164.9,8173.45,0
256265,NIFTY 50,2015-04-30 13:53:00 UTC,8172.9,8174.25,8171.85,8171.85,0
256265,NIFTY 50,2015-04-30 13:54:00 UTC,8171.35,8175.3,8169.9,8175.3,0
256265,NIFTY 50,2015-04-30 13:55:00 UTC,8174.45,8175.1,8172.15,8173.45,0
256265,NIFTY 50,2015-04-30 13:56:00 UTC,8173.2,8174.25,8172.65,8173.75,0
256265,NIFTY 50,2015-04-30 13:57:00 UTC,8173.7,8173.7,8167.7,8168.35,0
256265,NIFTY 50,2015-04-30 13:58:00 UTC,8167.8,8169.45,8167.3,8168.65,0
256265,NIFTY 50,2015-04-30 13:59:00 UTC,8168.05,8170.05,8167.55,8169.45,0
256265,NIFTY 50,2015-04-30 14:00:00 UTC,8168.8,8171.15,8168.75,8169.95,0
256265,NIFTY 50,2015-04-30 14:01:00 UTC,8169.5,8173.55,8169.1,8173.55,0
256265,NIFTY 50,2015-04-30 14:02:00 UTC,8173.85,8176.4,8173.3,8175.3,0
256265,NIFTY 50,2015-04-30 14:03:00 UTC,8175.25,8180.8,8175.15,8179.85,0
256265,NIFTY 50,2015-04-30 14:04:00 UTC,8179.85,8186.8,8179.75,8183.65,0
256265,NIFTY 50,2015-04-30 14:05:00 UTC,8183.6,8183.65,8177.15,8177.4,0
256265,NIFTY 50,2015-04-30 14:06:00 UTC,8178.15,8179.65,8176.65,8179.25,0
256265,NIFTY 50,2015-04-30 14:07:00 UTC,8179.5,8183.85,8179.4,8182.8,0
256265,NIFTY 50,2015-04-30 14:08:00 UTC,8182.85,8185.45,8182.2,8185.45,0
256265,NIFTY 50,2015-04-30 14:09:00 UTC,8185.25,8187.75,8185.05,8187.4,0
256265,NIFTY 50,2015-04-30 14:10:00 UTC,8186.8,8187.7,8186.2,8186.65,0
256265,NIFTY 50,2015-04-30 14:11:00 UTC,8185.9,8185.9,8180.85,8182.05,0
256265,NIFTY 50,2015-04-30 14:12:00 UTC,8181.45,8184.25,8180.85,8181,0
256265,NIFTY 50,2015-04-30 14:13:00 UTC,8180.75,8182.15,8179.75,8180.3,0
256265,NIFTY 50,2015-04-30 14:14:00 UTC,8180.1,8180.9,8178.5,8179.8,0
256265,NIFTY 50,2015-04-30 14:15:00 UTC,8179.6,8186.55,8178.85,8185.5,0
256265,NIFTY 50,2015-04-30 14:16:00 UTC,8185.5,8187.15,8184.9,8186.9,0
256265,NIFTY 50,2015-04-30 14:17:00 UTC,8186.15,8190.35,8186.15,8190.2,0
256265,NIFTY 50,2015-04-30 14:18:00 UTC,8189.4,8195.05,8189.05,8191.95,0
256265,NIFTY 50,2015-04-30 14:19:00 UTC,8192,8192,8185,8185,0
256265,NIFTY 50,2015-04-30 14:20:00 UTC,8185.2,8185.55,8183.5,8183.5,0
256265,NIFTY 50,2015-04-30 14:21:00 UTC,8183,8190.2,8183,8189.1,0
256265,NIFTY 50,2015-04-30 14:22:00 UTC,8188.4,8192.05,8188.2,8192.05,0
256265,NIFTY 50,2015-04-30 14:23:00 UTC,8191.55,8193.8,8190.6,8193.35,0
256265,NIFTY 50,2015-04-30 14:24:00 UTC,8192.9,8197,8192.9,8196.35,0
256265,NIFTY 50,2015-04-30 14:25:00 UTC,8196.2,8205.25,8195.85,8201.95,0
256265,NIFTY 50,2015-04-30 14:26:00 UTC,8201.85,8211.65,8199.95,8210.1,0
256265,NIFTY 50,2015-04-30 14:27:00 UTC,8209.75,8209.75,8201.45,8202,0
256265,NIFTY 50,2015-04-30 14:28:00 UTC,8201.85,8201.85,8193.6,8194.15,0
256265,NIFTY 50,2015-04-30 14:29:00 UTC,8193.5,8203.75,8193.5,8203.75,0
256265,NIFTY 50,2015-04-30 14:30:00 UTC,8202.85,8210.9,8202.85,8208.25,0
256265,NIFTY 50,2015-04-30 14:31:00 UTC,8208.1,8211.15,8206.1,8206.5,0
256265,NIFTY 50,2015-04-30 14:32:00 UTC,8206.1,8207.45,8204.15,8205.3,0
256265,NIFTY 50,2015-04-30 14:33:00 UTC,8204.85,8205.55,8199.9,8201.05,0
256265,NIFTY 50,2015-04-30 14:34:00 UTC,8200.4,8200.4,8195.95,8195.95,0
256265,NIFTY 50,2015-04-30 14:35:00 UTC,8195.45,8198,8194.15,8198,0
256265,NIFTY 50,2015-04-30 14:36:00 UTC,8198.05,8199.2,8194.65,8195.7,0
256265,NIFTY 50,2015-04-30 14:37:00 UTC,8195.7,8203.7,8195.7,8203,0
256265,NIFTY 50,2015-04-30 14:38:00 UTC,8202.8,8206.7,8202.4,8206.65,0
256265,NIFTY 50,2015-04-30 14:39:00 UTC,8206.85,8209.5,8204.9,8204.9,0
256265,NIFTY 50,2015-04-30 14:40:00 UTC,8204.35,8205.2,8199.2,8200.45,0
256265,NIFTY 50,2015-04-30 14:41:00 UTC,8199.75,8204.3,8199.65,8204.3,0
256265,NIFTY 50,2015-04-30 14:42:00 UTC,8204,8206.4,8201.85,8205.6,0
256265,NIFTY 50,2015-04-30 14:43:00 UTC,8203.95,8206.65,8203.15,8206.45,0
256265,NIFTY 50,2015-04-30 14:44:00 UTC,8206.3,8207.75,8205.1,8207.75,0
256265,NIFTY 50,2015-04-30 14:45:00 UTC,8208,8208.6,8203.85,8203.85,0
256265,NIFTY 50,2015-04-30 14:46:00 UTC,8203.85,8206.45,8203.85,8206.45,0
256265,NIFTY 50,2015-04-30 14:47:00 UTC,8206.2,8206.7,8205,8205.25,0
256265,NIFTY 50,2015-04-30 14:48:00 UTC,8205.25,8206.4,8202.5,8202.65,0
256265,NIFTY 50,2015-04-30 14:49:00 UTC,8203.15,8203.15,8199.6,8199.6,0
256265,NIFTY 50,2015-04-30 14:50:00 UTC,8199.7,8199.7,8189.35,8189.35,0
256265,NIFTY 50,2015-04-30 14:51:00 UTC,8189.75,8190.5,8184.05,8185.65,0
256265,NIFTY 50,2015-04-30 14:52:00 UTC,8185.55,8189.9,8185.2,8189.9,0
256265,NIFTY 50,2015-04-30 14:53:00 UTC,8188.8,8196.4,8188.55,8194.5,0
256265,NIFTY 50,2015-04-30 14:54:00 UTC,8195.1,8195.2,8191.9,8192.15,0
256265,NIFTY 50,2015-04-30 14:55:00 UTC,8190.05,8190.2,8185.55,8187.8,0
256265,NIFTY 50,2015-04-30 14:56:00 UTC,8187.75,8187.95,8184.45,8186.35,0
256265,NIFTY 50,2015-04-30 14:57:00 UTC,8186.05,8191.2,8185.45,8189.65,0
256265,NIFTY 50,2015-04-30 14:58:00 UTC,8190.05,8201.05,8190.05,8200.75,0
256265,NIFTY 50,2015-04-30 14:59:00 UTC,8200.3,8208.85,8200.2,8207.65,0
256265,NIFTY 50,2015-04-30 15:00:00 UTC,8207.45,8207.45,8179.7,8179.95,0
256265,NIFTY 50,2015-04-30 15:01:00 UTC,8180.2,8180.2,8173.15,8178.85,0
256265,NIFTY 50,2015-04-30 15:02:00 UTC,8178.45,8189.65,8178.45,8189.65,0
256265,NIFTY 50,2015-04-30 15:03:00 UTC,8188.9,8190.4,8184.5,8184.95,0
256265,NIFTY 50,2015-04-30 15:04:00 UTC,8184.7,8184.7,8179.45,8181.15,0
256265,NIFTY 50,2015-04-30 15:05:00 UTC,8180.95,8183.4,8179.75,8183.25,0
256265,NIFTY 50,2015-04-30 15:06:00 UTC,8183.8,8184,8177.9,8179,0
256265,NIFTY 50,2015-04-30 15:07:00 UTC,8179.2,8179.4,8172.6,8174.45,0
256265,NIFTY 50,2015-04-30 15:08:00 UTC,8173.95,8177.1,8172.75,8177,0
256265,NIFTY 50,2015-04-30 15:09:00 UTC,8176.7,8176.7,8173,8175,0
256265,NIFTY 50,2015-04-30 15:10:00 UTC,8174.25,8175.45,8173.2,8174.35,0
256265,NIFTY 50,2015-04-30 15:11:00 UTC,8174.15,8175.1,8173.25,8174.35,0
256265,NIFTY 50,2015-04-30 15:12:00 UTC,8174.8,8174.8,8169.05,8169.2,0
256265,NIFTY 50,2015-04-30 15:13:00 UTC,8169.8,8169.8,8166.9,8168.25,0
256265,NIFTY 50,2015-04-30 15:14:00 UTC,8168.75,8173.05,8168.05,8172.8,0
256265,NIFTY 50,2015-04-30 15:15:00 UTC,8172.35,8173.55,8171.05,8173.55,0
256265,NIFTY 50,2015-04-30 15:16:00 UTC,8173.75,8174.2,8171.3,8172.6,0
256265,NIFTY 50,2015-04-30 15:17:00 UTC,8172.55,8174.2,8171.65,8174.2,0
256265,NIFTY 50,2015-04-30 15:18:00 UTC,8174.9,8180.15,8174,8180.15,0
256265,NIFTY 50,2015-04-30 15:19:00 UTC,8179.95,8182.35,8178.45,8181.05,0
256265,NIFTY 50,2015-04-30 15:20:00 UTC,8180.9,8186.15,8180.45,8185.65,0
256265,NIFTY 50,2015-04-30 15:21:00 UTC,8184.25,8185.45,8183.2,8185.05,0
256265,NIFTY 50,2015-04-30 15:22:00 UTC,8184.8,8186.15,8183.25,8185.95,0
256265,NIFTY 50,2015-04-30 15:23:00 UTC,8185.45,8188.8,8184.6,8188.8,0
256265,NIFTY 50,2015-04-30 15:24:00 UTC,8189.3,8193.6,8187.6,8193.4,0
256265,NIFTY 50,2015-04-30 15:25:00 UTC,8194.1,8196.65,8193.4,8196.4,0
256265,NIFTY 50,2015-04-30 15:26:00 UTC,8196.65,8198.55,8195,8197.05,0
256265,NIFTY 50,2015-04-30 15:27:00 UTC,8196.6,8200.65,8195.75,8199.65,0
256265,NIFTY 50,2015-04-30 15:28:00 UTC,8199.7,8205,8197.75,8203.65,0
256265,NIFTY 50,2015-04-30 15:29:00 UTC,8202.5,8210.7,8202.5,8204.95,0
256265,NIFTY 50,2015-05-04 09:15:00 UTC,8230.05,8236.85,8221.25,8227.55,0
256265,NIFTY 50,2015-05-04 09:16:00 UTC,8227.55,8243.15,8227.2,8236.45,0
256265,NIFTY 50,2015-05-04 09:17:00 UTC,8236.65,8236.65,8228.35,8228.85,0
256265,NIFTY 50,2015-05-04 09:18:00 UTC,8228.1,8231.25,8227.2,8231.25,0
256265,NIFTY 50,2015-05-04 09:19:00 UTC,8231.2,8236.15,8231.1,8235.6,0
256265,NIFTY 50,2015-05-04 09:20:00 UTC,8236.05,8236.1,8228.4,8228.65,0
256265,NIFTY 50,2015-05-04 09:21:00 UTC,8229.55,8234.45,8229.4,8231.2,0
256265,NIFTY 50,2015-05-04 09:22:00 UTC,8230.7,8233.35,8228.4,8233.3,0
256265,NIFTY 50,2015-05-04 09:23:00 UTC,8233.3,8237.55,8232.05,8232.05,0
256265,NIFTY 50,2015-05-04 09:24:00 UTC,8232.45,8239.9,8232.45,8238.8,0
256265,NIFTY 50,2015-05-04 09:25:00 UTC,8239.4,8240.25,8235.05,8237.65,0
256265,NIFTY 50,2015-05-04 09:26:00 UTC,8237.2,8241.6,8235.65,8235.65,0
256265,NIFTY 50,2015-05-04 09:27:00 UTC,8236.1,8243.2,8235.7,8240.75,0
256265,NIFTY 50,2015-05-04 09:28:00 UTC,8241.5,8248.4,8239.6,8248.4,0
256265,NIFTY 50,2015-05-04 09:29:00 UTC,8247.75,8264.35,8247.75,8263.9,0
256265,NIFTY 50,2015-05-04 09:30:00 UTC,8263.75,8266,8261.6,8262.95,0
256265,NIFTY 50,2015-05-04 09:31:00 UTC,8262.25,8265.4,8259.5,8259.85,0
256265,NIFTY 50,2015-05-04 09:32:00 UTC,8260,8264.45,8259.2,8263.55,0
256265,NIFTY 50,2015-05-04 09:33:00 UTC,8263.65,8283.45,8263.65,8281,0
256265,NIFTY 50,2015-05-04 09:34:00 UTC,8280.65,8282,8277.15,8278.95,0
256265,NIFTY 50,2015-05-04 09:35:00 UTC,8279.25,8280.3,8273.9,8273.9,0
256265,NIFTY 50,2015-05-04 09:36:00 UTC,8274.35,8279.3,8273.75,8278.35,0
256265,NIFTY 50,2015-05-04 09:37:00 UTC,8278.6,8278.6,8273.5,8273.9,0
256265,NIFTY 50,2015-05-04 09:38:00 UTC,8273.85,8275.05,8272.7,8274.9,0
256265,NIFTY 50,2015-05-04 09:39:00 UTC,8274.65,8280,8274.45,8278.5,0
256265,NIFTY 50,2015-05-04 09:40:00 UTC,8279.15,8279.85,8274,8276.95,0
256265,NIFTY 50,2015-05-04 09:41:00 UTC,8276.95,8283.25,8276.35,8283.25,0
256265,NIFTY 50,2015-05-04 09:42:00 UTC,8283.75,8291.05,8283.75,8290.95,0
256265,NIFTY 50,2015-05-04 09:43:00 UTC,8291.4,8292,8286.85,8286.85,0
256265,NIFTY 50,2015-05-04 09:44:00 UTC,8286.95,8292.2,8286.3,8287.15,0
256265,NIFTY 50,2015-05-04 09:45:00 UTC,8286.85,8286.9,8281.4,8283.2,0
256265,NIFTY 50,2015-05-04 09:46:00 UTC,8283.7,8285.8,8282.75,8282.9,0
256265,NIFTY 50,2015-05-04 09:47:00 UTC,8282.55,8283.3,8280.6,8282.8,0
256265,NIFTY 50,2015-05-04 09:48:00 UTC,8283.25,8286.65,8283.2,8286.65,0
256265,NIFTY 50,2015-05-04 09:49:00 UTC,8286.25,8288.05,8284.2,8284.4,0
256265,NIFTY 50,2015-05-04 09:50:00 UTC,8284.65,8284.75,8282.7,8283.05,0
256265,NIFTY 50,2015-05-04 09:51:00 UTC,8283.05,8284.1,8279.8,8279.8,0
256265,NIFTY 50,2015-05-04 09:52:00 UTC,8279.45,8283.6,8276.3,8280.55,0
256265,NIFTY 50,2015-05-04 09:53:00 UTC,8281.4,8282.6,8278,8279.3,0
256265,NIFTY 50,2015-05-04 09:54:00 UTC,8279.35,8279.35,8275.45,8277.2,0
256265,NIFTY 50,2015-05-04 09:55:00 UTC,8277.85,8278,8274.95,8277.65,0
256265,NIFTY 50,2015-05-04 09:56:00 UTC,8277.5,8279.35,8274.8,8277.15,0
256265,NIFTY 50,2015-05-04 09:57:00 UTC,8277,8278.35,8275.1,8275.35,0
256265,NIFTY 50,2015-05-04 09:58:00 UTC,8274.75,8275.55,8270.1,8270.7,0
256265,NIFTY 50,2015-05-04 09:59:00 UTC,8270.35,8273.35,8269.8,8271.25,0
256265,NIFTY 50,2015-05-04 10:00:00 UTC,8271.6,8271.8,8270.15,8270.2,0
256265,NIFTY 50,2015-05-04 10:01:00 UTC,8270.45,8274.6,8270.1,8273.95,0
256265,NIFTY 50,2015-05-04 10:02:00 UTC,8274,8274,8269.95,8269.95,0
256265,NIFTY 50,2015-05-04 10:03:00 UTC,8269.95,8272.25,8268.5,8269.9,0
256265,NIFTY 50,2015-05-04 10:04:00 UTC,8270.05,8274.4,8268.95,8272.2,0
256265,NIFTY 50,2015-05-04 10:05:00 UTC,8272.15,8273.95,8271.25,8271.5,0
256265,NIFTY 50,2015-05-04 10:06:00 UTC,8271.6,8271.8,8268.35,8268.35,0
256265,NIFTY 50,2015-05-04 10:07:00 UTC,8268.2,8268.6,8255.55,8260.4,0
256265,NIFTY 50,2015-05-04 10:08:00 UTC,8259.05,8259.6,8252.35,8255.75,0
256265,NIFTY 50,2015-05-04 10:09:00 UTC,8255.7,8262.3,8255.7,8261,0
256265,NIFTY 50,2015-05-04 10:10:00 UTC,8260.95,8262.2,8258.3,8258.45,0
256265,NIFTY 50,2015-05-04 10:11:00 UTC,8258.4,8259.05,8254.05,8254.65,0
256265,NIFTY 50,2015-05-04 10:12:00 UTC,8254.7,8257.75,8251.7,8256.25,0
256265,NIFTY 50,2015-05-04 10:13:00 UTC,8256.15,8260,8256.15,8259.8,0
256265,NIFTY 50,2015-05-04 10:14:00 UTC,8259.25,8261.25,8259.05,8259.4,0
256265,NIFTY 50,2015-05-04 10:15:00 UTC,8258.7,8266.85,8258.7,8266.4,0
256265,NIFTY 50,2015-05-04 10:16:00 UTC,8266.35,8271.5,8266.35,8271.25,0
256265,NIFTY 50,2015-05-04 10:17:00 UTC,8271.5,8271.8,8264.95,8266.75,0
256265,NIFTY 50,2015-05-04 10:18:00 UTC,8266.55,8269.35,8265.85,8267.55,0
256265,NIFTY 50,2015-05-04 10:19:00 UTC,8266.95,8268.25,8264.55,8267.45,0
256265,NIFTY 50,2015-05-04 10:20:00 UTC,8267.05,8268.3,8266.15,8266.7,0
256265,NIFTY 50,2015-05-04 10:21:00 UTC,8266.9,8269.75,8266.8,8267.8,0
256265,NIFTY 50,2015-05-04 10:22:00 UTC,8267.7,8269.05,8264.9,8268.8,0
256265,NIFTY 50,2015-05-04 10:23:00 UTC,8268.7,8268.95,8266.5,8267.3,0
256265,NIFTY 50,2015-05-04 10:24:00 UTC,8267.45,8269.1,8267.15,8268.15,0
256265,NIFTY 50,2015-05-04 10:25:00 UTC,8268.2,8268.4,8265.65,8267.75,0
256265,NIFTY 50,2015-05-04 10:26:00 UTC,8267.75,8268.4,8266.35,8267.85,0
256265,NIFTY 50,2015-05-04 10:27:00 UTC,8267.8,8271.15,8267.8,8270.35,0
256265,NIFTY 50,2015-05-04 10:28:00 UTC,8269.95,8272.1,8269.7,8270.25,0
256265,NIFTY 50,2015-05-04 10:29:00 UTC,8270.2,8270.9,8269.4,8270.35,0
256265,NIFTY 50,2015-05-04 10:30:00 UTC,8270.15,8271.05,8264.25,8264.25,0
256265,NIFTY 50,2015-05-04 10:31:00 UTC,8264.25,8264.25,8257.5,8260.3,0
256265,NIFTY 50,2015-05-04 10:32:00 UTC,8260.45,8262.35,8259.85,8262.2,0
256265,NIFTY 50,2015-05-04 10:33:00 UTC,8262.3,8263.45,8260.95,8263.15,0
256265,NIFTY 50,2015-05-04 10:34:00 UTC,8263.2,8264.2,8260.5,8264.2,0
256265,NIFTY 50,2015-05-04 10:35:00 UTC,8263.7,8264.5,8260.75,8263.25,0
256265,NIFTY 50,2015-05-04 10:36:00 UTC,8262.85,8263.4,8256.3,8259.6,0
256265,NIFTY 50,2015-05-04 10:37:00 UTC,8259.6,8264.1,8259.6,8263.3,0
256265,NIFTY 50,2015-05-04 10:38:00 UTC,8263.05,8264.45,8262.25,8263.15,0
256265,NIFTY 50,2015-05-04 10:39:00 UTC,8263.35,8266.15,8262.9,8265.4,0
256265,NIFTY 50,2015-05-04 10:40:00 UTC,8265.5,8266.15,8264.35,8265.3,0
256265,NIFTY 50,2015-05-04 10:41:00 UTC,8265.4,8267.05,8265.4,8266.25,0
256265,NIFTY 50,2015-05-04 10:42:00 UTC,8266.8,8268.9,8265.85,8267.4,0
256265,NIFTY 50,2015-05-04 10:43:00 UTC,8267.4,8269.55,8266.8,8269.55,0
256265,NIFTY 50,2015-05-04 10:44:00 UTC,8269.3,8271.05,8269.3,8270.45,0
256265,NIFTY 50,2015-05-04 10:45:00 UTC,8270.35,8270.4,8267.7,8268.6,0
256265,NIFTY 50,2015-05-04 10:46:00 UTC,8268.3,8269.35,8267.75,8268.2,0
256265,NIFTY 50,2015-05-04 10:47:00 UTC,8268.2,8271.05,8268.15,8270.55,0
256265,NIFTY 50,2015-05-04 10:48:00 UTC,8270.5,8273.1,8270.05,8272.4,0
256265,NIFTY 50,2015-05-04 10:49:00 UTC,8272.6,8274.25,8268.3,8273.85,0
256265,NIFTY 50,2015-05-04 10:50:00 UTC,8273.95,8273.95,8272.05,8273.45,0
256265,NIFTY 50,2015-05-04 10:51:00 UTC,8273.35,8273.6,8271.8,8272.35,0
256265,NIFTY 50,2015-05-04 10:52:00 UTC,8272,8274.4,8271.9,8274.15,0
256265,NIFTY 50,2015-05-04 10:53:00 UTC,8274.45,8278.6,8274.35,8277.95,0
256265,NIFTY 50,2015-05-04 10:54:00 UTC,8277.8,8277.95,8274,8274.05,0
256265,NIFTY 50,2015-05-04 10:55:00 UTC,8273.6,8277.35,8273.6,8275.8,0
256265,NIFTY 50,2015-05-04 10:56:00 UTC,8276.4,8278.7,8275.5,8276.2,0
256265,NIFTY 50,2015-05-04 10:57:00 UTC,8276.25,8276.3,8274.05,8274.35,0
256265,NIFTY 50,2015-05-04 10:58:00 UTC,8274.55,8276.9,8274.4,8276.1,0
256265,NIFTY 50,2015-05-04 10:59:00 UTC,8275.9,8276.75,8274.15,8274.25,0
256265,NIFTY 50,2015-05-04 11:00:00 UTC,8274,8275.4,8273.9,8274.05,0
256265,NIFTY 50,2015-05-04 11:01:00 UTC,8273.85,8274,8272.05,8272.4,0
256265,NIFTY 50,2015-05-04 11:02:00 UTC,8272.15,8272.95,8271.65,8272.05,0
256265,NIFTY 50,2015-05-04 11:03:00 UTC,8272.35,8272.75,8271.2,8271.45,0
256265,NIFTY 50,2015-05-04 11:04:00 UTC,8271.65,8272.25,8267.7,8267.7,0
256265,NIFTY 50,2015-05-04 11:05:00 UTC,8267.65,8268.95,8267.65,8268.25,0
256265,NIFTY 50,2015-05-04 11:06:00 UTC,8268.25,8268.85,8266.5,8268.8,0
256265,NIFTY 50,2015-05-04 11:07:00 UTC,8269.1,8269.4,8267.45,8268.5,0
256265,NIFTY 50,2015-05-04 11:08:00 UTC,8268.45,8272.3,8268.45,8271.85,0
256265,NIFTY 50,2015-05-04 11:09:00 UTC,8271.9,8274.55,8271.7,8274,0
256265,NIFTY 50,2015-05-04 11:10:00 UTC,8273.85,8279.85,8273.85,8278.3,0
256265,NIFTY 50,2015-05-04 11:11:00 UTC,8277.95,8279.2,8276.5,8277.5,0
256265,NIFTY 50,2015-05-04 11:12:00 UTC,8277.5,8278.9,8277.1,8277.75,0
256265,NIFTY 50,2015-05-04 11:13:00 UTC,8277.9,8280.45,8277.9,8279.35,0
256265,NIFTY 50,2015-05-04 11:14:00 UTC,8279.15,8280.5,8278.7,8280.05,0
256265,NIFTY 50,2015-05-04 11:15:00 UTC,8280.1,8281.65,8279.35,8280.85,0
256265,NIFTY 50,2015-05-04 11:16:00 UTC,8280.65,8281.85,8278.25,8281.85,0
256265,NIFTY 50,2015-05-04 11:17:00 UTC,8281.85,8284.55,8281.4,8283.25,0
256265,NIFTY 50,2015-05-04 11:18:00 UTC,8283.35,8284.6,8282.05,8283.05,0
256265,NIFTY 50,2015-05-04 11:19:00 UTC,8282.9,8283.35,8281.2,8282,0
256265,NIFTY 50,2015-05-04 11:20:00 UTC,8282.05,8283,8280.05,8280.7,0
256265,NIFTY 50,2015-05-04 11:21:00 UTC,8280.7,8285.45,8280.7,8284.85,0
256265,NIFTY 50,2015-05-04 11:22:00 UTC,8284.75,8286.15,8283.3,8283.7,0
256265,NIFTY 50,2015-05-04 11:23:00 UTC,8283.65,8286.55,8283.6,8285.7,0
256265,NIFTY 50,2015-05-04 11:24:00 UTC,8285.55,8286.35,8284.3,8285.15,0
256265,NIFTY 50,2015-05-04 11:25:00 UTC,8285.15,8288.5,8285.15,8288,0
256265,NIFTY 50,2015-05-04 11:26:00 UTC,8287.4,8288.35,8285.9,8287.1,0
256265,NIFTY 50,2015-05-04 11:27:00 UTC,8287.25,8288.3,8286.35,8288.3,0
256265,NIFTY 50,2015-05-04 11:28:00 UTC,8288.35,8288.45,8284.75,8285.1,0
256265,NIFTY 50,2015-05-04 11:29:00 UTC,8285.3,8286.15,8282.35,8282.45,0
256265,NIFTY 50,2015-05-04 11:30:00 UTC,8282.95,8283.9,8281.8,8282.75,0
256265,NIFTY 50,2015-05-04 11:31:00 UTC,8282.75,8285,8282.75,8284.5,0
256265,NIFTY 50,2015-05-04 11:32:00 UTC,8284.3,8285.35,8282.2,8283.7,0
256265,NIFTY 50,2015-05-04 11:33:00 UTC,8283.95,8283.95,8282.75,8283.35,0
256265,NIFTY 50,2015-05-04 11:34:00 UTC,8282.95,8285.5,8282.95,8284.35,0
256265,NIFTY 50,2015-05-04 11:35:00 UTC,8284.35,8285.8,8283.75,8285.65,0
256265,NIFTY 50,2015-05-04 11:36:00 UTC,8285.6,8288.05,8285.55,8287.8,0
256265,NIFTY 50,2015-05-04 11:37:00 UTC,8288,8289.05,8287.65,8288.95,0
256265,NIFTY 50,2015-05-04 11:38:00 UTC,8288.95,8289.1,8287.8,8288.3,0
256265,NIFTY 50,2015-05-04 11:39:00 UTC,8288.05,8288.25,8286.55,8287.2,0
256265,NIFTY 50,2015-05-04 11:40:00 UTC,8287.2,8290.05,8287.1,8289.85,0
256265,NIFTY 50,2015-05-04 11:41:00 UTC,8289.7,8290.65,8288.5,8290.1,0
256265,NIFTY 50,2015-05-04 11:42:00 UTC,8290.05,8290.3,8287.35,8288.35,0
256265,NIFTY 50,2015-05-04 11:43:00 UTC,8288.35,8288.4,8286.25,8287.3,0
256265,NIFTY 50,2015-05-04 11:44:00 UTC,8287.05,8288.6,8284.6,8285.65,0
256265,NIFTY 50,2015-05-04 11:45:00 UTC,8285.55,8289,8285.5,8288.05,0
256265,NIFTY 50,2015-05-04 11:46:00 UTC,8288.1,8289.85,8287.9,8289.4,0
256265,NIFTY 50,2015-05-04 11:47:00 UTC,8289.5,8293.55,8289.5,8290.9,0
256265,NIFTY 50,2015-05-04 11:48:00 UTC,8291.05,8294.05,8291.05,8293.25,0
256265,NIFTY 50,2015-05-04 11:49:00 UTC,8293.35,8294.25,8292.25,8293.1,0
256265,NIFTY 50,2015-05-04 11:50:00 UTC,8293.3,8293.5,8290.8,8291.95,0
256265,NIFTY 50,2015-05-04 11:51:00 UTC,8292.1,8293.75,8291.85,8291.85,0
256265,NIFTY 50,2015-05-04 11:52:00 UTC,8292.45,8294.8,8292,8292.75,0
256265,NIFTY 50,2015-05-04 11:53:00 UTC,8293.25,8293.6,8288.75,8289.55,0
256265,NIFTY 50,2015-05-04 11:54:00 UTC,8289.45,8293.1,8289,8292.25,0
256265,NIFTY 50,2015-05-04 11:55:00 UTC,8292.4,8292.4,8286.7,8286.85,0
256265,NIFTY 50,2015-05-04 11:56:00 UTC,8287.15,8290.5,8286.95,8289.4,0
256265,NIFTY 50,2015-05-04 11:57:00 UTC,8289.4,8289.9,8288.15,8288.15,0
256265,NIFTY 50,2015-05-04 11:58:00 UTC,8288.3,8290.35,8287.8,8289.55,0
256265,NIFTY 50,2015-05-04 11:59:00 UTC,8289.7,8290.05,8288.6,8288.6,0
256265,NIFTY 50,2015-05-04 12:00:00 UTC,8288.7,8289.1,8287.15,8287.45,0
256265,NIFTY 50,2015-05-04 12:01:00 UTC,8287.8,8289.8,8287,8287,0
256265,NIFTY 50,2015-05-04 12:02:00 UTC,8287.2,8287.75,8285.95,8285.95,0
256265,NIFTY 50,2015-05-04 12:03:00 UTC,8286.7,8286.8,8285.45,8286,0
256265,NIFTY 50,2015-05-04 12:04:00 UTC,8286.15,8289.85,8286.15,8289.45,0
256265,NIFTY 50,2015-05-04 12:05:00 UTC,8289,8289.8,8288.05,8289.35,0
256265,NIFTY 50,2015-05-04 12:06:00 UTC,8289,8290.85,8289,8289.75,0
256265,NIFTY 50,2015-05-04 12:07:00 UTC,8290.15,8290.8,8289.3,8289.3,0
256265,NIFTY 50,2015-05-04 12:08:00 UTC,8289.25,8290,8286.7,8286.7,0
256265,NIFTY 50,2015-05-04 12:09:00 UTC,8287,8288.2,8286.35,8288,0
256265,NIFTY 50,2015-05-04 12:10:00 UTC,8288.1,8289.6,8286.9,8287.15,0
256265,NIFTY 50,2015-05-04 12:11:00 UTC,8287.1,8289.75,8287.1,8289,0
256265,NIFTY 50,2015-05-04 12:12:00 UTC,8288.95,8290.2,8288.6,8289.75,0
256265,NIFTY 50,2015-05-04 12:13:00 UTC,8290.05,8293.3,8290.05,8292.5,0
256265,NIFTY 50,2015-05-04 12:14:00 UTC,8292.65,8293.5,8291.6,8292.85,0
256265,NIFTY 50,2015-05-04 12:15:00 UTC,8293.1,8293.45,8291.55,8292.3,0
256265,NIFTY 50,2015-05-04 12:16:00 UTC,8292.65,8293.7,8292.55,8292.75,0
