,symbol,time,open,high,low,close
4248,NIFTY BANK,2015-04-29 11:18:00 UTC,18303.95,18307.85,18300.25,18307.85
4249,NIFTY BANK,2015-04-29 11:19:00 UTC,18307.85,18313.9,18306.9,18311.95
4250,NIFTY BANK,2015-04-29 11:20:00 UTC,18311.95,18318.4,18306.85,18317.9
4251,NIFTY BANK,2015-04-29 11:21:00 UTC,18317.9,18317.9,18314.25,18314.25
4252,NIFTY BANK,2015-04-29 11:22:00 UTC,18314.25,18315.7,18310,18315.7
4253,NIFTY BANK,2015-04-29 11:23:00 UTC,18315.7,18320.45,18314.85,18314.85
4254,NIFTY BANK,2015-04-29 11:24:00 UTC,18311.15,18313.35,18304.4,18307.1
4255,NIFTY BANK,2015-04-29 11:25:00 UTC,18308.35,18308.35,18288.35,18290.75
4256,NIFTY BANK,2015-04-29 11:26:00 UTC,18290.75,18290.75,18279.8,18279.8
4257,NIFTY BANK,2015-04-29 11:27:00 UTC,18279.8,18279.8,18271.5,18273.45
4258,NIFTY BANK,2015-04-29 11:28:00 UTC,18273.45,18274.4,18252.05,18252.05
4259,NIFTY BANK,2015-04-29 11:29:00 UTC,18252.05,18261.25,18244.35,18250.1
4260,NIFTY BANK,2015-04-29 11:30:00 UTC,18250.1,18256.15,18247.55,18249.25
4261,NIFTY BANK,2015-04-29 11:31:00 UTC,18249.25,18259.3,18248.05,18251.15
4262,NIFTY BANK,2015-04-29 11:32:00 UTC,18251.15,18264.45,18250.3,18260.3
4263,NIFTY BANK,2015-04-29 11:33:00 UTC,18260.5,18260.5,18253.7,18255.55
4264,NIFTY BANK,2015-04-29 11:34:00 UTC,18253,18253.5,18246.4,18247.7
4265,NIFTY BANK,2015-04-29 11:35:00 UTC,18248.4,18250.45,18243.35,18249.6
4266,NIFTY BANK,2015-04-29 11:36:00 UTC,18249.6,18261.9,18249.6,18253.25
4267,NIFTY BANK,2015-04-29 11:37:00 UTC,18253.25,18266.6,18247.05,18266.6
4268,NIFTY BANK,2015-04-29 11:38:00 UTC,18266.6,18278.2,18257.95,18277.7
4269,NIFTY BANK,2015-04-29 11:39:00 UTC,18277.7,18280.55,18263.25,18269.8
4270,NIFTY BANK,2015-04-29 11:40:00 UTC,18269.8,18273.8,18265.75,18269.7
4271,NIFTY BANK,2015-04-29 11:41:00 UTC,18267.55,18274.9,18267.55,18274.5
4272,NIFTY BANK,2015-04-29 11:42:00 UTC,18274.5,18276.25,18271.5,18276.05
4273,NIFTY BANK,2015-04-29 11:43:00 UTC,18276.05,18286.8,18270.2,18286.8
4274,NIFTY BANK,2015-04-29 11:44:00 UTC,18286.8,18289.15,18280.25,18289.15
4275,NIFTY BANK,2015-04-29 11:45:00 UTC,18289.15,18303.05,18288.5,18302.2
4276,NIFTY BANK,2015-04-29 11:46:00 UTC,18302.2,18302.75,18294.95,18298
4277,NIFTY BANK,2015-04-29 11:47:00 UTC,18298,18302.95,18289.1,18292.9
4278,NIFTY BANK,2015-04-29 11:48:00 UTC,18291.6,18295.75,18287.8,18295.75
4279,NIFTY BANK,2015-04-29 11:49:00 UTC,18295.75,18295.75,18287,18291.75
4280,NIFTY BANK,2015-04-29 11:50:00 UTC,18291.75,18293.75,18286.8,18293.75
4281,NIFTY BANK,2015-04-29 11:51:00 UTC,18293.75,18310.05,18286.8,18308.5
4282,NIFTY BANK,2015-04-29 11:52:00 UTC,18308.5,18319.15,18308.5,18312.1
4283,NIFTY BANK,2015-04-29 11:53:00 UTC,18312.1,18319.3,18311.2,18314.45
4284,NIFTY BANK,2015-04-29 11:54:00 UTC,18314.45,18320.05,18313.3,18320.05
4285,NIFTY BANK,2015-04-29 11:55:00 UTC,18310.9,18320.45,18310.9,18320.45
4286,NIFTY BANK,2015-04-29 11:56:00 UTC,18319.85,18320.9,18314.95,18316.7
4287,NIFTY BANK,2015-04-29 11:57:00 UTC,18316.7,18322.5,18295.65,18322.5
4288,NIFTY BANK,2015-04-29 11:58:00 UTC,18322.5,18322.85,18308.25,18312.3
4289,NIFTY BANK,2015-04-29 11:59:00 UTC,18312.3,18318.85,18306.75,18312.85
4290,NIFTY BANK,2015-04-29 12:00:00 UTC,18312.85,18315.3,18309,18310.05
4291,NIFTY BANK,2015-04-29 12:01:00 UTC,18310.05,18313.85,18308.7,18312.55
4292,NIFTY BANK,2015-04-29 12:02:00 UTC,18309.15,18313.1,18301.35,18301.35
4293,NIFTY BANK,2015-04-29 12:03:00 UTC,18302.1,18302.1,18287.15,18292.45
4294,NIFTY BANK,2015-04-29 12:04:00 UTC,18276.1,18287.05,18273.55,18281.75
4295,NIFTY BANK,2015-04-29 12:05:00 UTC,18281.75,18289.15,18277.95,18286.1
4296,NIFTY BANK,2015-04-29 12:06:00 UTC,18286.1,18293.05,18285.95,18286.25
4297,NIFTY BANK,2015-04-29 12:07:00 UTC,18286.25,18294.05,18285.4,18287.4
4298,NIFTY BANK,2015-04-29 12:08:00 UTC,18287.4,18290,18277.3,18285.15
4299,NIFTY BANK,2015-04-29 12:09:00 UTC,18285.15,18292.55,18281.05,18290.55
4300,NIFTY BANK,2015-04-29 12:10:00 UTC,18290.55,18303.1,18290.55,18302.65
4301,NIFTY BANK,2015-04-29 12:11:00 UTC,18301.1,18301.1,18289.6,18297.2
4302,NIFTY BANK,2015-04-29 12:12:00 UTC,18284.1,18295.15,18282.85,18295.15
4303,NIFTY BANK,2015-04-29 12:13:00 UTC,18297.5,18317.6,18295.5,18317.6
4304,NIFTY BANK,2015-04-29 12:14:00 UTC,18317.6,18328.4,18314.5,18323.4
4305,NIFTY BANK,2015-04-29 12:15:00 UTC,18323.4,18323.4,18308.2,18312.35
4306,NIFTY BANK,2015-04-29 12:16:00 UTC,18312.35,18323.2,18312.35,18316.5
4307,NIFTY BANK,2015-04-29 12:17:00 UTC,18316.5,18316.5,18305.05,18305.05
4308,NIFTY BANK,2015-04-29 12:18:00 UTC,18305.05,18309.85,18294.3,18304.2
4309,NIFTY BANK,2015-04-29 12:19:00 UTC,18302.05,18304.35,18296.85,18304.35
4310,NIFTY BANK,2015-04-29 12:20:00 UTC,18304.35,18306.55,18292.15,18292.15
4311,NIFTY BANK,2015-04-29 12:21:00 UTC,18292.15,18303.6,18292.15,18301.95
4312,NIFTY BANK,2015-04-29 12:22:00 UTC,18301.95,18307.25,18299.4,18304.05
4313,NIFTY BANK,2015-04-29 12:23:00 UTC,18304.05,18307.6,18299.05,18299.05
4314,NIFTY BANK,2015-04-29 12:24:00 UTC,18299.05,18299.05,18284.25,18296.3
4315,NIFTY BANK,2015-04-29 12:25:00 UTC,18295,18299,18285.7,18285.7
4316,NIFTY BANK,2015-04-29 12:26:00 UTC,18288.55,18290.45,18281.5,18281.5
4317,NIFTY BANK,2015-04-29 12:27:00 UTC,18287.15,18296.55,18286.05,18291.4
4318,NIFTY BANK,2015-04-29 12:28:00 UTC,18291.4,18296.3,18287.75,18296.3
4319,NIFTY BANK,2015-04-29 12:29:00 UTC,18296.3,18305.4,18292.8,18296.55
4320,NIFTY BANK,2015-04-29 12:30:00 UTC,18296.55,18302.95,18295.5,18302.95
4321,NIFTY BANK,2015-04-29 12:31:00 UTC,18302.95,18309.85,18300,18307.25
4322,NIFTY BANK,2015-04-29 12:32:00 UTC,18307.25,18316.1,18305.25,18305.85
4323,NIFTY BANK,2015-04-29 12:33:00 UTC,18310.7,18310.7,18301.3,18302.85
4324,NIFTY BANK,2015-04-29 12:34:00 UTC,18319.8,18328.05,18318.1,18326.7
4325,NIFTY BANK,2015-04-29 12:35:00 UTC,18326.7,18326.7,18316.15,18319.85
4326,NIFTY BANK,2015-04-29 12:36:00 UTC,18319.85,18319.85,18314.6,18315.15
4327,NIFTY BANK,2015-04-29 12:37:00 UTC,18315.15,18330.2,18308.6,18329.9
4328,NIFTY BANK,2015-04-29 12:38:00 UTC,18329.9,18329.9,18316.8,18326.1
4329,NIFTY BANK,2015-04-29 12:39:00 UTC,18326.1,18326.1,18320.65,18324.1
4330,NIFTY BANK,2015-04-29 12:40:00 UTC,18324.1,18328.75,18323.15,18328.75
4331,NIFTY BANK,2015-04-29 12:41:00 UTC,18328.75,18344.4,18328.75,18341.9
4332,NIFTY BANK,2015-04-29 12:42:00 UTC,18341.95,18345.8,18334.75,18334.75
4333,NIFTY BANK,2015-04-29 12:43:00 UTC,18333.1,18334.2,18329.15,18332.4
4334,NIFTY BANK,2015-04-29 12:44:00 UTC,18332.4,18336.8,18332.4,18336.8
4335,NIFTY BANK,2015-04-29 12:45:00 UTC,18336.8,18337.6,18327.85,18337.55
4336,NIFTY BANK,2015-04-29 12:46:00 UTC,18337.55,18364.95,18336.4,18364.95
4337,NIFTY BANK,2015-04-29 12:47:00 UTC,18364.95,18367.75,18351.1,18351.1
4338,NIFTY BANK,2015-04-29 12:48:00 UTC,18351.1,18365.4,18351.1,18365.4
4339,NIFTY BANK,2015-04-29 12:49:00 UTC,18365.4,18365.6,18360.15,18364.55
4340,NIFTY BANK,2015-04-29 12:50:00 UTC,18363.9,18369.45,18362.1,18365.9
4341,NIFTY BANK,2015-04-29 12:51:00 UTC,18365.9,18383.4,18363.25,18381.2
4342,NIFTY BANK,2015-04-29 12:52:00 UTC,18381.2,18381.2,18365.05,18378.15
4343,NIFTY BANK,2015-04-29 12:53:00 UTC,18378.15,18378.45,18373.15,18377
4344,NIFTY BANK,2015-04-29 12:54:00 UTC,18377,18378.3,18368.05,18373.6
4345,NIFTY BANK,2015-04-29 12:55:00 UTC,18373.6,18381.8,18372.95,18376.55
4346,NIFTY BANK,2015-04-29 12:56:00 UTC,18381.55,18403,18373.7,18403
4347,NIFTY BANK,2015-04-29 12:57:00 UTC,18401,18401,18374.5,18374.5
4348,NIFTY BANK,2015-04-29 12:58:00 UTC,18374.5,18383.4,18374.5,18383.4
4349,NIFTY BANK,2015-04-29 12:59:00 UTC,18383.4,18392.35,18379.3,18389.7
4350,NIFTY BANK,2015-04-29 13:00:00 UTC,18389.7,18396.65,18383.85,18383.85
4351,NIFTY BANK,2015-04-29 13:01:00 UTC,18383.85,18387.75,18378.55,18385.7
4352,NIFTY BANK,2015-04-29 13:02:00 UTC,18385.7,18385.75,18368.55,18375.4
4353,NIFTY BANK,2015-04-29 13:03:00 UTC,18375.4,18394.1,18373.35,18389.95
4354,NIFTY BANK,2015-04-29 13:04:00 UTC,18386.65,18389.65,18374.85,18375
4355,NIFTY BANK,2015-04-29 13:05:00 UTC,18375,18375,18355,18357.25
4356,NIFTY BANK,2015-04-29 13:06:00 UTC,18357.25,18365.8,18357.25,18362.85
4357,NIFTY BANK,2015-04-29 13:07:00 UTC,18362.85,18372.9,18362.85,18370.3
4358,NIFTY BANK,2015-04-29 13:08:00 UTC,18370.3,18376.05,18363.1,18363.1
4359,NIFTY BANK,2015-04-29 13:09:00 UTC,18363.1,18365.6,18333.1,18333.1
4360,NIFTY BANK,2015-04-29 13:10:00 UTC,18333.1,18343.45,18331.75,18331.75
4361,NIFTY BANK,2015-04-29 13:11:00 UTC,18324.65,18350.15,18324.65,18343
4362,NIFTY BANK,2015-04-29 13:12:00 UTC,18340.7,18340.7,18332.7,18332.7
4363,NIFTY BANK,2015-04-29 13:13:00 UTC,18332.7,18347.45,18332.7,18341.2
4364,NIFTY BANK,2015-04-29 13:14:00 UTC,18341.2,18341.2,18330.2,18330.2
4365,NIFTY BANK,2015-04-29 13:15:00 UTC,18330.2,18337.35,18320.1,18320.1
4366,NIFTY BANK,2015-04-29 13:16:00 UTC,18320.1,18333,18319.25,18329.05
4367,NIFTY BANK,2015-04-29 13:17:00 UTC,18329.05,18349.65,18328.05,18343.55
4368,NIFTY BANK,2015-04-29 13:18:00 UTC,18343.55,18353.7,18343.55,18349.75
4369,NIFTY BANK,2015-04-29 13:19:00 UTC,18346,18354.25,18346,18354.25
4370,NIFTY BANK,2015-04-29 13:20:00 UTC,18354.75,18354.75,18346.45,18350.45
4371,NIFTY BANK,2015-04-29 13:21:00 UTC,18350.45,18351.05,18339.2,18341.65
4372,NIFTY BANK,2015-04-29 13:22:00 UTC,18341.65,18347.1,18339.3,18346.85
4373,NIFTY BANK,2015-04-29 13:23:00 UTC,18346.85,18350.5,18343.9,18348.45
4374,NIFTY BANK,2015-04-29 13:24:00 UTC,18348.45,18348.45,18339.95,18345.65
4375,NIFTY BANK,2015-04-29 13:25:00 UTC,18345.65,18372.4,18344.8,18372.05
4376,NIFTY BANK,2015-04-29 13:26:00 UTC,18372.05,18382.8,18364.85,18382.8
4377,NIFTY BANK,2015-04-29 13:27:00 UTC,18384.3,18384.3,18355.05,18359.75
4378,NIFTY BANK,2015-04-29 13:28:00 UTC,18359.75,18360.3,18350,18359.55
4379,NIFTY BANK,2015-04-29 13:29:00 UTC,18359.55,18360.85,18352.1,18357.8
4380,NIFTY BANK,2015-04-29 13:30:00 UTC,18357.8,18363.75,18349.75,18349.75
4381,NIFTY BANK,2015-04-29 13:31:00 UTC,18349.75,18352.15,18346.6,18351.35
4382,NIFTY BANK,2015-04-29 13:32:00 UTC,18351.35,18352.95,18347.9,18347.9
4383,NIFTY BANK,2015-04-29 13:33:00 UTC,18349.35,18368.9,18349.35,18368.9
4384,NIFTY BANK,2015-04-29 13:34:00 UTC,18365.2,18372.8,18360.2,18372.8
4385,NIFTY BANK,2015-04-29 13:35:00 UTC,18372.8,18375.75,18367.35,18367.35
4386,NIFTY BANK,2015-04-29 13:36:00 UTC,18367.35,18373.65,18366.4,18370.05
4387,NIFTY BANK,2015-04-29 13:37:00 UTC,18370.05,18373.3,18365.15,18373.3
4388,NIFTY BANK,2015-04-29 13:38:00 UTC,18373.3,18378.6,18373.3,18376.9
4389,NIFTY BANK,2015-04-29 13:39:00 UTC,18376.9,18384,18372.65,18384
4390,NIFTY BANK,2015-04-29 13:40:00 UTC,18383.85,18392.45,18375.9,18392.45
4391,NIFTY BANK,2015-04-29 13:41:00 UTC,18392.45,18406.4,18392.45,18402.5
4392,NIFTY BANK,2015-04-29 13:42:00 UTC,18403,18406.7,18391.25,18396
4393,NIFTY BANK,2015-04-29 13:43:00 UTC,18395.95,18396.35,18388.95,18395.3
4394,NIFTY BANK,2015-04-29 13:44:00 UTC,18395.3,18400.5,18392.7,18400.5
4395,NIFTY BANK,2015-04-29 13:45:00 UTC,18400.5,18402.35,18392.85,18393.55
4396,NIFTY BANK,2015-04-29 13:46:00 UTC,18393.55,18405.4,18392.9,18405.4
4397,NIFTY BANK,2015-04-29 13:47:00 UTC,18405.4,18414.85,18393.5,18406.45
4398,NIFTY BANK,2015-04-29 13:48:00 UTC,18406.45,18410.85,18404.45,18404.5
4399,NIFTY BANK,2015-04-29 13:49:00 UTC,18399.9,18414,18399.35,18414
4400,NIFTY BANK,2015-04-29 13:50:00 UTC,18414,18419.6,18407.5,18414.7
4401,NIFTY BANK,2015-04-29 13:51:00 UTC,18414.7,18414.8,18408.6,18412.8
4402,NIFTY BANK,2015-04-29 13:52:00 UTC,18412.8,18431.9,18411.95,18418.65
4403,NIFTY BANK,2015-04-29 13:53:00 UTC,18418.65,18418.7,18400.2,18402.4
4404,NIFTY BANK,2015-04-29 13:54:00 UTC,18402.4,18409.45,18397.35,18399.45
4405,NIFTY BANK,2015-04-29 13:55:00 UTC,18399.45,18403.1,18396.35,18396.35
4406,NIFTY BANK,2015-04-29 13:56:00 UTC,18396.35,18397.95,18376.9,18376.9
4407,NIFTY BANK,2015-04-29 13:57:00 UTC,18376.85,18381.6,18376.85,18381.6
4408,NIFTY BANK,2015-04-29 13:58:00 UTC,18381.6,18381.9,18372.8,18377.75
4409,NIFTY BANK,2015-04-29 13:59:00 UTC,18377.7,18398.85,18376.8,18398.85
4410,NIFTY BANK,2015-04-29 14:00:00 UTC,18398.85,18398.85,18384.85,18384.85
4411,NIFTY BANK,2015-04-29 14:01:00 UTC,18384.85,18385.25,18364.25,18364.25
4412,NIFTY BANK,2015-04-29 14:02:00 UTC,18364.25,18365.6,18344.1,18352.1
4413,NIFTY BANK,2015-04-29 14:03:00 UTC,18352.85,18357.8,18339,18351.85
4414,NIFTY BANK,2015-04-29 14:04:00 UTC,18360.6,18360.6,18341.35,18341.35
4415,NIFTY BANK,2015-04-29 14:05:00 UTC,18334.1,18342.95,18328.85,18342.95
4416,NIFTY BANK,2015-04-29 14:06:00 UTC,18342.95,18359.65,18341.4,18351.85
4417,NIFTY BANK,2015-04-29 14:07:00 UTC,18351.85,18353.8,18343.95,18353.8
4418,NIFTY BANK,2015-04-29 14:08:00 UTC,18353.8,18369,18353.8,18358.65
4419,NIFTY BANK,2015-04-29 14:09:00 UTC,18358.65,18369.8,18352.8,18369.8
4420,NIFTY BANK,2015-04-29 14:10:00 UTC,18369.8,18389.85,18369.8,18389.85
4421,NIFTY BANK,2015-04-29 14:11:00 UTC,18389.85,18390.65,18380.95,18388.3
4422,NIFTY BANK,2015-04-29 14:12:00 UTC,18386.55,18392.15,18372.6,18376
4423,NIFTY BANK,2015-04-29 14:13:00 UTC,18376,18377.55,18366.1,18368.55
4424,NIFTY BANK,2015-04-29 14:14:00 UTC,18368.55,18379.45,18361.3,18379.45
4425,NIFTY BANK,2015-04-29 14:15:00 UTC,18379.45,18379.45,18352.4,18365.4
4426,NIFTY BANK,2015-04-29 14:16:00 UTC,18365.4,18365.4,18344,18364.95
4427,NIFTY BANK,2015-04-29 14:17:00 UTC,18364.95,18367.05,18354.9,18354.9
4428,NIFTY BANK,2015-04-29 14:18:00 UTC,18354.9,18368.5,18350.9,18366.55
4429,NIFTY BANK,2015-04-29 14:19:00 UTC,18365.35,18365.35,18353.4,18353.4
4430,NIFTY BANK,2015-04-29 14:20:00 UTC,18353.4,18367.7,18351.3,18366.05
4431,NIFTY BANK,2015-04-29 14:21:00 UTC,18366.05,18380.95,18366.05,18377.65
4432,NIFTY BANK,2015-04-29 14:22:00 UTC,18377.65,18380.25,18364.3,18376.05
4433,NIFTY BANK,2015-04-29 14:23:00 UTC,18376.05,18378.5,18366.3,18375.8
4434,NIFTY BANK,2015-04-29 14:24:00 UTC,18375.8,18383.55,18375.45,18383.55
4435,NIFTY BANK,2015-04-29 14:25:00 UTC,18383.55,18387.2,18382.85,18387.2
4436,NIFTY BANK,2015-04-29 14:26:00 UTC,18384.45,18389.5,18381.3,18381.5
4437,NIFTY BANK,2015-04-29 14:27:00 UTC,18381.8,18398.6,18381.8,18396.9
4438,NIFTY BANK,2015-04-29 14:28:00 UTC,18396.9,18410.25,18396.9,18402.45
4439,NIFTY BANK,2015-04-29 14:29:00 UTC,18402.45,18402.45,18393.25,18396.8
4440,NIFTY BANK,2015-04-29 14:30:00 UTC,18396.8,18399.3,18384.45,18384.45
4441,NIFTY BANK,2015-04-29 14:31:00 UTC,18384.45,18389.2,18375.9,18375.9
4442,NIFTY BANK,2015-04-29 14:32:00 UTC,18375.9,18389.3,18375.9,18386.95
4443,NIFTY BANK,2015-04-29 14:33:00 UTC,18383.9,18383.9,18364.55,18366.25
4444,NIFTY BANK,2015-04-29 14:34:00 UTC,18366.4,18366.55,18356.35,18364.3
4445,NIFTY BANK,2015-04-29 14:35:00 UTC,18364.3,18371.7,18355.9,18356.65
4446,NIFTY BANK,2015-04-29 14:36:00 UTC,18356.65,18357.4,18321.2,18332.75
4447,NIFTY BANK,2015-04-29 14:37:00 UTC,18332.75,18332.75,18289.35,18289.35
4448,NIFTY BANK,2015-04-29 14:38:00 UTC,18289.35,18295.7,18283.55,18290.25
4449,NIFTY BANK,2015-04-29 14:39:00 UTC,18290.25,18312.25,18273.5,18301.05
4450,NIFTY BANK,2015-04-29 14:40:00 UTC,18301.05,18301.05,18281.1,18285.2
4451,NIFTY BANK,2015-04-29 14:41:00 UTC,18284.95,18292.6,18273.15,18292.6
4452,NIFTY BANK,2015-04-29 14:42:00 UTC,18294.4,18294.4,18276.55,18283.1
4453,NIFTY BANK,2015-04-29 14:43:00 UTC,18283.1,18294.35,18280.55,18283.05
4454,NIFTY BANK,2015-04-29 14:44:00 UTC,18283.05,18289.65,18266,18268.5
4455,NIFTY BANK,2015-04-29 14:45:00 UTC,18268.5,18289.3,18268.5,18289.3
4456,NIFTY BANK,2015-04-29 14:46:00 UTC,18289.3,18290,18271.75,18273.7
4457,NIFTY BANK,2015-04-29 14:47:00 UTC,18272.5,18282.4,18263.9,18281.3
4458,NIFTY BANK,2015-04-29 14:48:00 UTC,18281.8,18285.7,18273.95,18277.7
4459,NIFTY BANK,2015-04-29 14:49:00 UTC,18277.7,18293,18276.05,18290.4
4460,NIFTY BANK,2015-04-29 14:50:00 UTC,18290.4,18323.55,18290.4,18314.5
4461,NIFTY BANK,2015-04-29 14:51:00 UTC,18314.5,18322.25,18313.75,18320.55
4462,NIFTY BANK,2015-04-29 14:52:00 UTC,18320.55,18329.5,18315.85,18329.5
4463,NIFTY BANK,2015-04-29 14:53:00 UTC,18329.5,18351.55,18329.5,18335
4464,NIFTY BANK,2015-04-29 14:54:00 UTC,18335,18335,18324.9,18326.25
4465,NIFTY BANK,2015-04-29 14:55:00 UTC,18330.2,18340.45,18328.7,18333.95
4466,NIFTY BANK,2015-04-29 14:56:00 UTC,18332.75,18335.8,18306.05,18312.8
4467,NIFTY BANK,2015-04-29 14:57:00 UTC,18312.8,18331.95,18312.8,18313.75
4468,NIFTY BANK,2015-04-29 14:58:00 UTC,18313.75,18321.65,18295.65,18321.65
4469,NIFTY BANK,2015-04-29 14:59:00 UTC,18321.65,18321.65,18300.75,18304.65
4470,NIFTY BANK,2015-04-29 15:00:00 UTC,18304.65,18319.8,18297.95,18301.7
4471,NIFTY BANK,2015-04-29 15:01:00 UTC,18301.7,18319.25,18300.95,18313.2
4472,NIFTY BANK,2015-04-29 15:02:00 UTC,18312.55,18314.85,18311.1,18312.7
4473,NIFTY BANK,2015-04-29 15:03:00 UTC,18310.15,18310.9,18302,18304.7
4474,NIFTY BANK,2015-04-29 15:04:00 UTC,18302.4,18303,18286.3,18290.1
4475,NIFTY BANK,2015-04-29 15:05:00 UTC,18290.4,18292.95,18280,18280
4476,NIFTY BANK,2015-04-29 15:06:00 UTC,18280,18280.25,18270.25,18270.25
4477,NIFTY BANK,2015-04-29 15:07:00 UTC,18270.25,18278.8,18255.85,18278.8
4478,NIFTY BANK,2015-04-29 15:08:00 UTC,18278.8,18279.65,18247.55,18261.25
4479,NIFTY BANK,2015-04-29 15:09:00 UTC,18261.25,18272.95,18254.5,18259.45
4480,NIFTY BANK,2015-04-29 15:10:00 UTC,18263.3,18264.6,18253.6,18253.6
4481,NIFTY BANK,2015-04-29 15:11:00 UTC,18257.7,18265.55,18257.7,18265.45
4482,NIFTY BANK,2015-04-29 15:12:00 UTC,18265.45,18271.8,18257.25,18271.8
4483,NIFTY BANK,2015-04-29 15:13:00 UTC,18271.8,18274.5,18265.95,18274.5
4484,NIFTY BANK,2015-04-29 15:14:00 UTC,18274.5,18284.4,18271.15,18284.4
4485,NIFTY BANK,2015-04-29 15:15:00 UTC,18284.4,18291.9,18282.3,18284.35
4486,NIFTY BANK,2015-04-29 15:16:00 UTC,18284.35,18293.9,18283,18287.5
4487,NIFTY BANK,2015-04-29 15:17:00 UTC,18287.55,18294.75,18285.35,18292.35
4488,NIFTY BANK,2015-04-29 15:18:00 UTC,18300.45,18310.7,18298.45,18303.95
4489,NIFTY BANK,2015-04-29 15:19:00 UTC,18303.95,18306.4,18302,18304.3
4490,NIFTY BANK,2015-04-29 15:20:00 UTC,18304.3,18304.3,18288.4,18291.75
4491,NIFTY BANK,2015-04-29 15:21:00 UTC,18291.75,18295.2,18286.9,18289.15
4492,NIFTY BANK,2015-04-29 15:22:00 UTC,18289.15,18299.2,18288.3,18296.55
4493,NIFTY BANK,2015-04-29 15:23:00 UTC,18296.55,18314.85,18296.55,18309.6
4494,NIFTY BANK,2015-04-29 15:24:00 UTC,18314.1,18322.1,18305.8,18322.1
4495,NIFTY BANK,2015-04-29 15:25:00 UTC,18321.15,18321.15,18312.75,18319.3
4496,NIFTY BANK,2015-04-29 15:26:00 UTC,18319.3,18324.95,18314.1,18321.45
4497,NIFTY BANK,2015-04-29 15:27:00 UTC,18321.45,18321.45,18313.15,18319.75
4498,NIFTY BANK,2015-04-29 15:28:00 UTC,18319.75,18325.3,18316.85,18320.25
4499,NIFTY BANK,2015-04-29 15:29:00 UTC,18320.25,18341.15,18320.25,18341.15
4500,NIFTY BANK,2015-04-30 09:15:00 UTC,18318.85,18321.85,18293.9,18293.9
4501,NIFTY BANK,2015-04-30 09:16:00 UTC,18293.9,18293.9,18276.4,18278.8
4502,NIFTY BANK,2015-04-30 09:17:00 UTC,18278.8,18300.3,18278.8,18300.3
4503,NIFTY BANK,2015-04-30 09:18:00 UTC,18300.3,18300.3,18283.6,18287.3
4504,NIFTY BANK,2015-04-30 09:19:00 UTC,18287.3,18294.1,18287.05,18292.4
4505,NIFTY BANK,2015-04-30 09:20:00 UTC,18291.15,18314.8,18291.15,18311.55
4506,NIFTY BANK,2015-04-30 09:21:00 UTC,18310.85,18328.5,18310.85,18328.5
4507,NIFTY BANK,2015-04-30 09:22:00 UTC,18332.25,18347.55,18324.15,18324.15
4508,NIFTY BANK,2015-04-30 09:23:00 UTC,18324.15,18324.15,18303.95,18304.35
4509,NIFTY BANK,2015-04-30 09:24:00 UTC,18304.35,18307.1,18288.25,18288.25
4510,NIFTY BANK,2015-04-30 09:25:00 UTC,18288.25,18297.1,18288.25,18289.9
4511,NIFTY BANK,2015-04-30 09:26:00 UTC,18289.9,18298.2,18285.05,18296.3
4512,NIFTY BANK,2015-04-30 09:27:00 UTC,18296.2,18304.2,18293.05,18301.3
4513,NIFTY BANK,2015-04-30 09:28:00 UTC,18299.95,18306.85,18299.95,18306
4514,NIFTY BANK,2015-04-30 09:29:00 UTC,18306,18306.8,18283.15,18283.15
4515,NIFTY BANK,2015-04-30 09:30:00 UTC,18283.15,18289.95,18268.35,18269.25
4516,NIFTY BANK,2015-04-30 09:31:00 UTC,18269.25,18282,18260.45,18277.45
4517,NIFTY BANK,2015-04-30 09:32:00 UTC,18277.45,18305.45,18276.75,18305.45
4518,NIFTY BANK,2015-04-30 09:33:00 UTC,18305.45,18305.45,18273.25,18276
4519,NIFTY BANK,2015-04-30 09:34:00 UTC,18276,18276,18266.2,18272.6
4520,NIFTY BANK,2015-04-30 09:35:00 UTC,18272.9,18303.2,18272.9,18303.2
4521,NIFTY BANK,2015-04-30 09:36:00 UTC,18303.1,18310.2,18295.8,18305.85
4522,NIFTY BANK,2015-04-30 09:37:00 UTC,18305.85,18313.6,18299.5,18299.5
4523,NIFTY BANK,2015-04-30 09:38:00 UTC,18299.5,18303.85,18292.05,18303.85
4524,NIFTY BANK,2015-04-30 09:39:00 UTC,18303.85,18303.85,18280,18284.15
4525,NIFTY BANK,2015-04-30 09:40:00 UTC,18284.15,18284.15,18270.45,18270.45
4526,NIFTY BANK,2015-04-30 09:41:00 UTC,18270.45,18286.8,18270.45,18273.55
4527,NIFTY BANK,2015-04-30 09:42:00 UTC,18276.9,18278.85,18265.35,18265.35
4528,NIFTY BANK,2015-04-30 09:43:00 UTC,18265,18267.45,18258.45,18266.9
4529,NIFTY BANK,2015-04-30 09:44:00 UTC,18266.9,18289.95,18266.9,18287.05
4530,NIFTY BANK,2015-04-30 09:45:00 UTC,18287.05,18290.45,18280.25,18280.25
4531,NIFTY BANK,2015-04-30 09:46:00 UTC,18280.25,18295.85,18279.15,18294
4532,NIFTY BANK,2015-04-30 09:47:00 UTC,18294,18309.7,18293.6,18308.5
4533,NIFTY BANK,2015-04-30 09:48:00 UTC,18308.5,18311.05,18303.05,18311.05
4534,NIFTY BANK,2015-04-30 09:49:00 UTC,18311.05,18318.8,18311.05,18316.95
